time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
2946674,1.298520,-0.433733,1.021584,0.840992,0.011700,-0.010441,-0.540821,1.329818,-0.500892,1.001959,0.810823,-0.002259,0.000041,-0.585287,1.335951,-0.524197,0.593086,0.834954,-0.015519,0.005241,-0.550076,1.326267,-0.540338,0.111465,0.844671,0.000600,-0.000300,-0.535286,1.474414,-0.481435,0.005694,0.844671,0.000600,-0.000300,-0.535286,1.268431,-0.366238,1.001232,0.829235,0.004141,-0.010160,-0.558792,1.269511,-0.346384,0.592143,0.844892,-0.036463,0.010042,-0.533599,1.238669,-0.365024,0.111545,0.838078,0.000300,-0.000200,-0.545551,1.379146,-0.291912,0.004679,0.838078,0.000300,-0.000200,-0.545551,1.325477,-0.420894,1.123549,0.841760,0.019801,0.007360,-0.539438,1.321648,-0.427222,1.246345,0.842283,0.028903,0.027603,-0.537553,1.308926,-0.443035,1.361648,0.842359,0.037703,0.047003,-0.535538,1.257160,-0.482157,1.472995,0.842033,0.046802,0.067144,-0.533180,1.261834,-0.493287,1.545998,0.839638,0.021960,0.039202,-0.541284,1.296567,-0.490618,1.678270,0.831910,-0.023984,-0.012724,-0.554246,1.278617,-0.558679,1.511643,0.829781,0.049034,0.098218,-0.547186,1.319475,-0.654805,1.488463,0.405041,0.763764,0.490250,0.110730,1.439692,-0.451059,1.433066,0.492212,0.795804,0.319144,0.150234,1.635701,-0.279920,1.413480,0.341880,0.685181,0.165162,-0.621584,1.218638,-0.432078,1.534785,0.851612,-0.129088,0.042563,-0.506242,1.166879,-0.338658,1.528558,0.892597,-0.448217,-0.048708,-0.000482,0.925065,-0.349058,1.507326,0.833057,-0.541637,-0.111089,0.017478,0.670701,-0.388062,1.463965,0.633797,0.369251,0.076084,0.675401,
2946684,1.298478,-0.433462,1.021580,0.841029,0.011700,-0.010400,-0.540764,1.329784,-0.500616,1.001949,0.810901,-0.002355,0.000000,-0.585178,1.335904,-0.524004,0.593064,0.835013,-0.015656,0.005145,-0.549983,1.326228,-0.540307,0.111453,0.844689,0.000600,-0.000355,-0.535257,1.474374,-0.481401,0.005697,0.844689,0.000600,-0.000355,-0.535257,1.268378,-0.365969,1.001233,0.829335,0.004045,-0.010256,-0.558644,1.269471,-0.346226,0.592142,0.844922,-0.036613,0.009946,-0.533542,1.238630,-0.365040,0.111522,0.838053,0.000300,-0.000200,-0.545589,1.379122,-0.291938,0.004650,0.838053,0.000300,-0.000200,-0.545589,1.325440,-0.420623,1.123544,0.841785,0.019802,0.007401,-0.539399,1.321620,-0.426956,1.246333,0.842284,0.028903,0.027548,-0.537553,1.308887,-0.442763,1.361635,0.842361,0.037703,0.046948,-0.535539,1.257111,-0.481878,1.472979,0.842001,0.046803,0.067104,-0.533236,1.261779,-0.493004,1.545979,0.839602,0.022056,0.039203,-0.541337,1.296498,-0.490362,1.678250,0.831877,-0.023847,-0.012491,-0.554306,1.278555,-0.558397,1.511630,0.829632,0.049843,0.098835,-0.547228,1.319376,-0.654488,1.488248,0.403661,0.764444,0.490393,0.110444,1.439554,-0.450663,1.433084,0.492375,0.796015,0.318247,0.150485,1.635812,-0.279792,1.413823,0.341406,0.685781,0.164582,-0.621336,1.218594,-0.431794,1.534761,0.851525,-0.129377,0.042714,-0.506303,1.166852,-0.338367,1.528528,0.893019,-0.447427,-0.048227,-0.000290,0.925006,-0.348728,1.507536,0.833073,-0.541647,-0.110900,0.017602,0.670632,-0.387731,1.464294,0.633776,0.369399,0.076209,0.675326,
2946694,1.298454,-0.433216,1.021574,0.841050,0.011701,-0.010341,-0.540732,1.329762,-0.500364,1.001937,0.810938,-0.002459,0.000000,-0.585127,1.335835,-0.523820,0.593046,0.835073,-0.015761,0.005100,-0.549889,1.326142,-0.540231,0.111457,0.844689,0.000600,-0.000400,-0.535257,1.474297,-0.481330,0.005709,0.844689,0.000600,-0.000400,-0.535257,1.268348,-0.365728,1.001235,0.829435,0.004000,-0.010360,-0.558492,1.269484,-0.346064,0.592137,0.844958,-0.036762,0.009842,-0.533477,1.238652,-0.365056,0.111514,0.838032,0.000300,-0.000200,-0.545621,1.379156,-0.291960,0.004636,0.838032,0.000300,-0.000200,-0.545621,1.325424,-0.420382,1.123531,0.841822,0.019801,0.007401,-0.539341,1.321604,-0.426716,1.246327,0.842285,0.028903,0.027503,-0.537554,1.308863,-0.442517,1.361628,0.842365,0.037703,0.046844,-0.535542,1.257067,-0.481619,1.472967,0.841995,0.046805,0.066989,-0.533260,1.261720,-0.492736,1.545962,0.839561,0.022102,0.039203,-0.541398,1.296433,-0.490108,1.678233,0.831813,-0.023802,-0.012342,-0.554408,1.278497,-0.558128,1.511627,0.829461,0.050619,0.099405,-0.547312,1.319271,-0.654183,1.488058,0.402375,0.765104,0.490491,0.110130,1.439438,-0.450288,1.433098,0.492642,0.796223,0.317191,0.150738,1.636007,-0.279736,1.414186,0.340925,0.686396,0.163836,-0.621119,1.218545,-0.431530,1.534729,0.851441,-0.129565,0.042861,-0.506383,1.166818,-0.338083,1.528499,0.893639,-0.446243,-0.047706,-0.000200,0.924937,-0.348342,1.507738,0.833125,-0.541583,-0.110809,0.017661,0.670550,-0.387343,1.464548,0.633721,0.369565,0.076210,0.675286,
2946705,1.298456,-0.433032,1.021570,0.841050,0.011701,-0.010301,-0.540732,1.329762,-0.500179,1.001928,0.810985,-0.002500,-0.000058,-0.585062,1.335858,-0.523689,0.593030,0.835108,-0.015859,0.005043,-0.549834,1.326161,-0.540211,0.111419,0.844706,0.000600,-0.000400,-0.535231,1.474326,-0.481296,0.005660,0.844706,0.000600,-0.000400,-0.535231,1.268349,-0.365544,1.001236,0.829538,0.003943,-0.010459,-0.558339,1.269517,-0.345965,0.592138,0.844973,-0.036861,0.009801,-0.533446,1.238669,-0.365059,0.111537,0.838032,0.000300,-0.000200,-0.545621,1.379173,-0.291963,0.004659,0.838032,0.000300,-0.000200,-0.545621,1.325432,-0.420203,1.123526,0.841834,0.019801,0.007400,-0.539322,1.321613,-0.426538,1.246330,0.842285,0.028903,0.027503,-0.537554,1.308871,-0.442339,1.361631,0.842341,0.037702,0.046802,-0.535584,1.257062,-0.481432,1.472975,0.841975,0.046862,0.066848,-0.533305,1.261692,-0.492545,1.545975,0.839544,0.022101,0.039144,-0.541428,1.296394,-0.489911,1.678255,0.831756,-0.023802,-0.012243,-0.554495,1.278472,-0.557944,1.511648,0.829301,0.051364,0.099895,-0.547396,1.319208,-0.653979,1.487906,0.401236,0.765754,0.490475,0.109835,1.439413,-0.450055,1.433146,0.492886,0.796429,0.316227,0.150879,1.636274,-0.279818,1.414516,0.340495,0.686939,0.163167,-0.620931,1.218526,-0.431332,1.534726,0.851342,-0.129724,0.043076,-0.506491,1.166828,-0.337873,1.528514,0.894356,-0.444863,-0.047157,-0.000258,0.924937,-0.347955,1.507964,0.833243,-0.541403,-0.110804,0.017643,0.670526,-0.386941,1.464758,0.633670,0.369698,0.076093,0.675274,
2946715,1.298466,-0.432874,1.021564,0.841077,0.011644,-0.010243,-0.540692,1.329773,-0.500014,1.001921,0.811047,-0.002558,-0.000100,-0.584976,1.335874,-0.523580,0.593046,0.835147,-0.015958,0.005000,-0.549773,1.326160,-0.540205,0.111433,0.844718,0.000600,-0.000400,-0.535211,1.474333,-0.481279,0.005668,0.844718,0.000600,-0.000400,-0.535211,1.268351,-0.365393,1.001234,0.829679,0.003843,-0.010501,-0.558128,1.269492,-0.345902,0.592116,0.844973,-0.036903,0.009743,-0.533446,1.238668,-0.365061,0.111515,0.838015,0.000300,-0.000200,-0.545647,1.379164,-0.291981,0.004648,0.838015,0.000300,-0.000200,-0.545647,1.325455,-0.420039,1.123509,0.841834,0.019801,0.007400,-0.539322,1.321636,-0.426374,1.246313,0.842286,0.028903,0.027445,-0.537555,1.308883,-0.442168,1.361614,0.842322,0.037758,0.046744,-0.535614,1.257051,-0.481262,1.472953,0.841959,0.046903,0.066747,-0.533338,1.261665,-0.492373,1.545957,0.839502,0.022102,0.039103,-0.541496,1.296358,-0.489739,1.678234,0.831692,-0.023859,-0.012201,-0.554590,1.278447,-0.557777,1.511635,0.829159,0.052222,0.100339,-0.547449,1.319150,-0.653778,1.487717,0.400333,0.766355,0.490328,0.109595,1.439446,-0.449869,1.433146,0.493126,0.796601,0.315374,0.150974,1.636587,-0.279903,1.414748,0.340091,0.687430,0.162508,-0.620781,1.218505,-0.431154,1.534696,0.851210,-0.129868,0.043318,-0.506655,1.166848,-0.337674,1.528507,0.895091,-0.443439,-0.046617,-0.000358,0.924952,-0.347563,1.508155,0.833405,-0.541158,-0.110806,0.017486,0.670550,-0.386466,1.464895,0.633659,0.369792,0.075835,0.675263,
2946726,1.298464,-0.432726,1.021560,0.841098,0.011601,-0.010201,-0.540663,1.329773,-0.499861,1.001916,0.811066,-0.002656,-0.000156,-0.584948,1.335865,-0.523518,0.593066,0.835191,-0.016058,0.004944,-0.549704,1.326146,-0.540251,0.111508,0.844743,0.000600,-0.000400,-0.535171,1.474305,-0.481315,0.005749,0.844743,0.000600,-0.000400,-0.535171,1.268344,-0.365251,1.001233,0.829814,0.003800,-0.010557,-0.557927,1.269494,-0.345816,0.592106,0.844997,-0.036960,0.009701,-0.533405,1.238677,-0.365044,0.111535,0.838002,0.000300,-0.000200,-0.545667,1.379166,-0.291975,0.004675,0.838002,0.000300,-0.000200,-0.545667,1.325464,-0.419888,1.123496,0.841834,0.019801,0.007400,-0.539322,1.321644,-0.426222,1.246300,0.842286,0.028959,0.027403,-0.537555,1.308876,-0.442021,1.361599,0.842325,0.037801,0.046645,-0.535616,1.257020,-0.481111,1.472927,0.841966,0.046960,0.066593,-0.533342,1.261611,-0.492217,1.545933,0.839447,0.022101,0.039046,-0.541586,1.296294,-0.489581,1.678217,0.831586,-0.024013,-0.012257,-0.554741,1.278402,-0.557623,1.511621,0.829053,0.052999,0.100681,-0.547472,1.319081,-0.653587,1.487555,0.399758,0.766799,0.490135,0.109455,1.439482,-0.449705,1.433131,0.493354,0.796723,0.314690,0.151013,1.636851,-0.279967,1.414896,0.339756,0.687816,0.161931,-0.620687,1.218456,-0.430999,1.534654,0.851082,-0.129906,0.043626,-0.506835,1.166840,-0.337484,1.528510,0.895849,-0.441953,-0.046181,-0.000512,0.924931,-0.347178,1.508299,0.833588,-0.540881,-0.110810,0.017289,0.670543,-0.385980,1.464971,0.633606,0.369948,0.075483,0.675266,
2946736,1.298438,-0.432576,1.021560,0.841114,0.011601,-0.010201,-0.540637,1.329753,-0.499716,1.001914,0.811112,-0.002700,-0.000200,-0.584885,1.335857,-0.523423,0.593057,0.835227,-0.016157,0.004900,-0.549647,1.326122,-0.540261,0.111480,0.844763,0.000656,-0.000400,-0.535140,1.474276,-0.481306,0.005740,0.844763,0.000656,-0.000400,-0.535140,1.268310,-0.365097,1.001231,0.829937,0.003800,-0.010657,-0.557743,1.269519,-0.345710,0.592124,0.845029,-0.037059,0.009701,-0.533346,1.238651,-0.365021,0.111533,0.838002,0.000300,-0.000200,-0.545667,1.379140,-0.291953,0.004673,0.838002,0.000300,-0.000200,-0.545667,1.325439,-0.419735,1.123506,0.841834,0.019801,0.007400,-0.539322,1.321620,-0.426069,1.246310,0.842286,0.029003,0.027347,-0.537555,1.308835,-0.441870,1.361606,0.842329,0.037801,0.046546,-0.535618,1.256960,-0.480947,1.472929,0.841972,0.047004,0.066450,-0.533346,1.261530,-0.492047,1.545936,0.839416,0.022102,0.038892,-0.541646,1.296177,-0.489394,1.678221,0.831484,-0.024213,-0.012356,-0.554883,1.278330,-0.557455,1.511635,0.828995,0.053641,0.100867,-0.547463,1.319004,-0.653398,1.487461,0.399529,0.767123,0.489812,0.109464,1.439564,-0.449560,1.433172,0.493507,0.796839,0.314154,0.151016,1.637100,-0.280020,1.415062,0.339516,0.688123,0.161490,-0.620594,1.218380,-0.430831,1.534640,0.850997,-0.129964,0.043970,-0.506932,1.166794,-0.337300,1.528549,0.896744,-0.440181,-0.045725,-0.000712,0.924856,-0.346770,1.508473,0.833836,-0.540521,-0.110753,0.016978,0.670451,-0.385403,1.465064,0.633576,0.370268,0.075030,0.675169,
2946746,1.298384,-0.432414,1.021554,0.841127,0.011600,-0.010140,-0.540618,1.329703,-0.499556,1.001899,0.811148,-0.002760,-0.000260,-0.584835,1.335821,-0.523331,0.593037,0.835240,-0.016201,0.004840,-0.549626,1.326111,-0.540237,0.111427,0.844790,0.000700,-0.000400,-0.535097,1.474254,-0.481263,0.005705,0.844790,0.000700,-0.000400,-0.535097,1.268249,-0.364930,1.001231,0.830084,0.003740,-0.010761,-0.557523,1.269490,-0.345632,0.592103,0.845041,-0.037102,0.009640,-0.533326,1.238648,-0.365012,0.111476,0.837975,0.000300,-0.000200,-0.545709,1.379153,-0.291953,0.004609,0.837975,0.000300,-0.000200,-0.545709,1.325397,-0.419577,1.123505,0.841834,0.019801,0.007400,-0.539322,1.321578,-0.425911,1.246309,0.842287,0.029003,0.027303,-0.537556,1.308784,-0.441707,1.361605,0.842331,0.037861,0.046442,-0.535620,1.256883,-0.480781,1.472916,0.841979,0.047064,0.066286,-0.533350,1.261427,-0.491876,1.545924,0.839381,0.022042,0.038744,-0.541712,1.296050,-0.489193,1.678211,0.831325,-0.024421,-0.012461,-0.555110,1.278237,-0.557286,1.511633,0.828958,0.054264,0.100967,-0.547439,1.318916,-0.653214,1.487368,0.399472,0.767441,0.489339,0.109569,1.439689,-0.449463,1.433242,0.493676,0.796950,0.313576,0.151077,1.637401,-0.280119,1.415287,0.339253,0.688447,0.161016,-0.620501,1.218283,-0.430660,1.534608,0.850947,-0.129947,0.044342,-0.506988,1.166716,-0.337114,1.528585,0.897745,-0.438182,-0.045262,-0.000860,0.924736,-0.346376,1.508656,0.834139,-0.540098,-0.110588,0.016621,0.670300,-0.384786,1.465196,0.633628,0.370680,0.074508,0.674952,
2946757,1.298319,-0.432274,1.021550,0.841128,0.011600,-0.010100,-0.540618,1.329637,-0.499415,1.001890,0.811148,-0.002800,-0.000358,-0.584834,1.335801,-0.523263,0.593033,0.835266,-0.016260,0.004742,-0.549585,1.326141,-0.540268,0.111456,0.844825,0.000700,-0.000400,-0.535042,1.474285,-0.481272,0.005728,0.844825,0.000700,-0.000400,-0.535042,1.268183,-0.364790,1.001232,0.830217,0.003700,-0.010859,-0.557323,1.269463,-0.345565,0.592095,0.845040,-0.037160,0.009542,-0.533325,1.238670,-0.365043,0.111468,0.837957,0.000300,-0.000200,-0.545737,1.379187,-0.291990,0.004596,0.837957,0.000300,-0.000200,-0.545737,1.325339,-0.419442,1.123500,0.841861,0.019801,0.007401,-0.539281,1.321520,-0.425776,1.246296,0.842288,0.029003,0.027245,-0.537556,1.308716,-0.441564,1.361592,0.842333,0.037902,0.046344,-0.535621,1.256791,-0.480634,1.472892,0.841959,0.047103,0.066146,-0.533396,1.261314,-0.491723,1.545906,0.839326,0.021944,0.038587,-0.541813,1.295918,-0.489003,1.678196,0.831121,-0.024676,-0.012617,-0.555400,1.278126,-0.557141,1.511624,0.828936,0.054794,0.100946,-0.547424,1.318812,-0.653058,1.487300,0.399550,0.767681,0.488849,0.109784,1.439793,-0.449388,1.433343,0.493865,0.797037,0.313039,0.151115,1.637681,-0.280223,1.415518,0.338955,0.688737,0.160581,-0.620455,1.218179,-0.430500,1.534573,0.850903,-0.129909,0.044737,-0.507037,1.166631,-0.336942,1.528624,0.898640,-0.436385,-0.044870,-0.001017,0.924649,-0.346013,1.508815,0.834434,-0.539705,-0.110333,0.016268,0.670178,-0.384177,1.465346,0.633702,0.371059,0.074013,0.674729,
2946767,1.298251,-0.432167,1.021550,0.841129,0.011552,-0.010052,-0.540618,1.329566,-0.499308,1.001888,0.811171,-0.002800,-0.000449,-0.584802,1.335792,-0.523198,0.593058,0.835285,-0.016302,0.004652,-0.549556,1.326183,-0.540284,0.111504,0.844859,0.000700,-0.000400,-0.534989,1.474322,-0.481267,0.005774,0.844859,0.000700,-0.000400,-0.534989,1.268112,-0.364683,1.001234,0.830305,0.003700,-0.010949,-0.557189,1.269447,-0.345500,0.592094,0.845039,-0.037202,0.009500,-0.533325,1.238667,-0.365033,0.111467,0.837957,0.000300,-0.000200,-0.545737,1.379183,-0.291980,0.004595,0.837957,0.000300,-0.000200,-0.545737,1.325284,-0.419331,1.123496,0.841881,0.019753,0.007401,-0.539252,1.321473,-0.425655,1.246287,0.842289,0.029003,0.027203,-0.537557,1.308660,-0.441438,1.361582,0.842337,0.037902,0.046253,-0.535624,1.256718,-0.480496,1.472877,0.841945,0.047103,0.066055,-0.533429,1.261230,-0.491579,1.545895,0.839278,0.021902,0.038455,-0.541899,1.295813,-0.488837,1.678192,0.830956,-0.024899,-0.012798,-0.555633,1.278043,-0.557004,1.511621,0.828945,0.055246,0.100857,-0.547381,1.318742,-0.652904,1.487261,0.399778,0.767811,0.488397,0.110055,1.439909,-0.449306,1.433446,0.493940,0.797161,0.312582,0.151161,1.637947,-0.280287,1.415754,0.338731,0.688955,0.160316,-0.620404,1.218100,-0.430352,1.534549,0.850885,-0.129864,0.045050,-0.507051,1.166564,-0.336790,1.528662,0.899351,-0.434949,-0.044557,-0.001149,0.924563,-0.345706,1.508947,0.834682,-0.539377,-0.110108,0.015955,0.670046,-0.383655,1.465469,0.633778,0.371363,0.073609,0.674534,
2946778,1.298176,-0.432072,1.021550,0.841130,0.011500,-0.010000,-0.540619,1.329488,-0.499214,1.001885,0.811210,-0.002843,-0.000500,-0.584748,1.335731,-0.523155,0.593055,0.835318,-0.016301,0.004600,-0.549507,1.326165,-0.540269,0.111490,0.844894,0.000700,-0.000400,-0.534933,1.474298,-0.481232,0.005758,0.844894,0.000700,-0.000400,-0.534933,1.268034,-0.364589,1.001236,0.830396,0.003700,-0.011043,-0.557051,1.269426,-0.345450,0.592092,0.845038,-0.037244,0.009458,-0.533324,1.238659,-0.365039,0.111465,0.837957,0.000300,-0.000200,-0.545737,1.379175,-0.291987,0.004593,0.837957,0.000300,-0.000200,-0.545737,1.325224,-0.419233,1.123491,0.841862,0.019701,0.007401,-0.539282,1.321418,-0.425547,1.246289,0.842289,0.029003,0.027203,-0.537557,1.308606,-0.441330,1.361583,0.842339,0.037902,0.046202,-0.535625,1.256655,-0.480381,1.472876,0.841949,0.047145,0.065961,-0.533431,1.261151,-0.491462,1.545895,0.839226,0.021859,0.038361,-0.541987,1.295722,-0.488703,1.678198,0.830787,-0.025045,-0.012986,-0.555875,1.277970,-0.556888,1.511626,0.828960,0.055674,0.100722,-0.547340,1.318683,-0.652770,1.487241,0.400015,0.767900,0.488009,0.110293,1.440010,-0.449234,1.433538,0.493938,0.797304,0.312197,0.151212,1.638167,-0.280339,1.415978,0.338544,0.689145,0.160086,-0.620354,1.218024,-0.430235,1.534538,0.850885,-0.129770,0.045332,-0.507050,1.166494,-0.336666,1.528713,0.899958,-0.433712,-0.044360,-0.001243,0.924475,-0.345472,1.509051,0.834907,-0.539086,-0.109875,0.015630,0.669918,-0.383202,1.465565,0.633884,0.371652,0.073235,0.674317,
2946788,1.298102,-0.431992,1.021550,0.841116,0.011501,-0.010001,-0.540640,1.329409,-0.499130,1.001887,0.811251,-0.002900,-0.000547,-0.584690,1.335658,-0.523132,0.593044,0.835361,-0.016301,0.004554,-0.549440,1.326131,-0.540272,0.111463,0.844932,0.000700,-0.000400,-0.534873,1.474264,-0.481211,0.005727,0.844932,0.000700,-0.000400,-0.534873,1.267966,-0.364513,1.001238,0.830503,0.003700,-0.011147,-0.556891,1.269421,-0.345423,0.592093,0.845037,-0.037302,0.009400,-0.533323,1.238671,-0.365089,0.111467,0.837957,0.000300,-0.000200,-0.545737,1.379187,-0.292036,0.004595,0.837957,0.000300,-0.000200,-0.545737,1.325148,-0.419156,1.123483,0.841836,0.019701,0.007400,-0.539323,1.321342,-0.425469,1.246288,0.842290,0.029003,0.027156,-0.537558,1.308520,-0.441246,1.361583,0.842341,0.037902,0.046156,-0.535626,1.256561,-0.480292,1.472872,0.841954,0.047156,0.065858,-0.533434,1.261044,-0.491366,1.545892,0.839168,0.021802,0.038210,-0.542090,1.295591,-0.488580,1.678201,0.830609,-0.025148,-0.013194,-0.556131,1.277868,-0.556794,1.511634,0.828978,0.056045,0.100563,-0.547305,1.318594,-0.652663,1.487234,0.400270,0.767958,0.487650,0.110548,1.440064,-0.449184,1.433639,0.493945,0.797420,0.311889,0.151214,1.638314,-0.280401,1.416168,0.338292,0.689358,0.159868,-0.620312,1.217920,-0.430140,1.534522,0.850924,-0.129618,0.045597,-0.506999,1.166383,-0.336569,1.528763,0.900530,-0.432533,-0.044258,-0.001393,0.924387,-0.345261,1.509104,0.835140,-0.538790,-0.109613,0.015214,0.669809,-0.382718,1.465603,0.634033,0.371963,0.072818,0.674049,
2946799,1.298042,-0.431946,1.021550,0.841080,0.011455,-0.010001,-0.540697,1.329337,-0.499087,1.001891,0.811314,-0.002900,-0.000600,-0.584603,1.335627,-0.523112,0.593067,0.835397,-0.016301,0.004500,-0.549387,1.326145,-0.540281,0.111474,0.844956,0.000700,-0.000400,-0.534835,1.474263,-0.481211,0.005744,0.844956,0.000700,-0.000400,-0.534835,1.267915,-0.364467,1.001235,0.830565,0.003700,-0.011201,-0.556797,1.269402,-0.345403,0.592098,0.845037,-0.037302,0.009400,-0.533323,1.238652,-0.365068,0.111472,0.837957,0.000300,-0.000200,-0.545737,1.379168,-0.292016,0.004600,0.837957,0.000300,-0.000200,-0.545737,1.325094,-0.419106,1.123477,0.841823,0.019655,0.007401,-0.539345,1.321294,-0.425410,1.246273,0.842272,0.028956,0.027102,-0.537592,1.308466,-0.441171,1.361574,0.842348,0.037810,0.046056,-0.535630,1.256500,-0.480187,1.472868,0.841968,0.047011,0.065713,-0.533443,1.260976,-0.491231,1.545891,0.839117,0.021709,0.038010,-0.542187,1.295494,-0.488403,1.678208,0.830445,-0.025294,-0.013439,-0.556364,1.277803,-0.556671,1.511661,0.829002,0.056299,0.100420,-0.547267,1.318542,-0.652526,1.487258,0.400525,0.768056,0.487209,0.110894,1.440182,-0.449110,1.433823,0.493888,0.797548,0.311629,0.151257,1.638519,-0.280401,1.416456,0.338047,0.689526,0.159818,-0.620272,1.217855,-0.430012,1.534493,0.850958,-0.129416,0.045749,-0.506981,1.166314,-0.336434,1.528784,0.900943,-0.431673,-0.044251,-0.001685,0.924323,-0.344978,1.509059,0.835319,-0.538555,-0.109463,0.014770,0.669736,-0.382185,1.465489,0.634182,0.372167,0.072373,0.673845,
