time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
908686,-0.214864,-1.829321,1.102876,-0.718854,0.009413,-0.003302,0.695090,-0.212898,-1.935026,1.015784,-0.862032,0.011275,-0.065669,0.502455,-0.269688,-1.913799,0.563860,-0.838740,0.022390,-0.078267,0.538412,-0.342248,-1.891982,0.103128,-0.506214,0.005802,-0.009867,0.862332,-0.238240,-1.950045,0.020393,-0.506214,0.005802,-0.009867,0.862332,-0.219969,-1.725189,1.014033,-0.672729,-0.121345,-0.096859,0.723415,-0.199332,-1.586872,0.580127,-0.642640,-0.073880,-0.070471,0.759335,-0.189227,-1.492570,0.122975,-0.622187,-0.021787,0.028146,0.782059,-0.066117,-1.521045,0.051798,-0.622187,-0.021787,0.028146,0.782059,-0.213135,-1.828454,1.199839,-0.688827,0.007557,-0.000165,0.724886,-0.211883,-1.827315,1.311808,-0.651391,0.005283,0.003635,0.758715,-0.211485,-1.825815,1.432791,-0.609111,0.002829,0.007690,0.793043,-0.200464,-1.827078,1.549865,-0.564997,0.000373,0.011727,0.825010,-0.213167,-1.820371,1.669595,-0.686100,-0.004400,0.005982,0.727469,-0.214628,-1.820104,1.769562,-0.776222,-0.008456,0.000955,0.630402,-0.229871,-1.867629,1.590303,-0.707323,0.016920,-0.003629,0.706679,-0.229686,-2.023579,1.593232,-0.324787,-0.632117,-0.308463,0.632292,-0.227066,-2.028952,1.334345,-0.418077,-0.574563,-0.394575,0.582579,-0.224277,-2.038523,1.050566,0.013386,0.489694,-0.846966,-0.206567,-0.194441,-1.776277,1.588944,0.462795,-0.007982,0.016073,0.886284,-0.105296,-1.904192,1.593472,-0.407352,0.599292,0.399916,0.561231,-0.118288,-1.909914,1.334916,-0.254844,0.676683,0.250009,0.643933,-0.131262,-1.912795,1.051289,0.644202,0.020429,-0.116767,0.755613,
908697,-0.206596,-1.828179,1.102457,-0.718171,0.011138,-0.004515,0.695763,-0.205193,-1.933968,1.015436,-0.860407,0.012838,-0.067753,0.504921,-0.264264,-1.912843,0.563819,-0.836916,0.026803,-0.081997,0.540491,-0.341872,-1.892403,0.103880,-0.506591,0.007060,-0.012108,0.862073,-0.238172,-1.950159,0.020527,-0.506591,0.007060,-0.012108,0.862073,-0.211868,-1.724099,1.013543,-0.678037,-0.112109,-0.086447,0.721266,-0.191572,-1.597933,0.575905,-0.647022,-0.066900,-0.058234,0.757295,-0.179438,-1.516334,0.116372,-0.616294,-0.030047,0.038988,0.785976,-0.054916,-1.546983,0.048677,-0.616294,-0.030047,0.038988,0.785976,-0.204463,-1.827236,1.199421,-0.688082,0.008971,-0.001170,0.725577,-0.202825,-1.826044,1.311390,-0.650690,0.006348,0.002675,0.759313,-0.202080,-1.824553,1.432361,-0.608377,0.003558,0.007021,0.793609,-0.190833,-1.825859,1.549407,-0.564272,0.000790,0.011289,0.825511,-0.203383,-1.819161,1.669141,-0.685596,-0.004400,0.005878,0.727945,-0.204829,-1.818909,1.769121,-0.775955,-0.008768,0.001245,0.630726,-0.220261,-1.866363,1.589864,-0.706545,0.017046,-0.004403,0.707450,-0.220418,-2.022318,1.592656,-0.322311,-0.631934,-0.308650,0.633649,-0.218748,-2.027075,1.333751,-0.416647,-0.573619,-0.393010,0.585585,-0.217253,-2.037605,1.050004,0.015506,0.487034,-0.848555,-0.206183,-0.184675,-1.775083,1.588488,0.463762,-0.007900,0.015320,0.885792,-0.095803,-1.903206,1.592888,-0.406765,0.600069,0.400335,0.560527,-0.109031,-1.909537,1.334361,-0.253755,0.677324,0.249879,0.643740,-0.122182,-1.912886,1.050741,0.644946,0.019989,-0.115950,0.755116,
908707,-0.198860,-1.827294,1.102308,-0.717537,0.012588,-0.005990,0.696381,-0.198006,-1.933080,1.015295,-0.858991,0.014309,-0.069694,0.507024,-0.259213,-1.912065,0.563972,-0.835280,0.030703,-0.085386,0.542285,-0.341361,-1.892773,0.104760,-0.506928,0.008691,-0.014837,0.861817,-0.238088,-1.950180,0.020663,-0.506928,0.008691,-0.014837,0.861817,-0.204312,-1.723218,1.013419,-0.682703,-0.104453,-0.077099,0.719070,-0.183812,-1.607644,0.572875,-0.651088,-0.060412,-0.048455,0.755041,-0.170668,-1.536747,0.111551,-0.611212,-0.037016,0.048289,0.789125,-0.045009,-1.569248,0.046853,-0.611212,-0.037016,0.048289,0.789125,-0.196326,-1.826351,1.199254,-0.687417,0.010168,-0.002428,0.726187,-0.194299,-1.825181,1.311210,-0.649950,0.007405,0.001654,0.759939,-0.193197,-1.823712,1.432190,-0.607600,0.004285,0.006237,0.794207,-0.181708,-1.825082,1.549209,-0.563452,0.001223,0.010798,0.826077,-0.194095,-1.818399,1.668967,-0.685030,-0.004380,0.005780,0.728479,-0.195525,-1.818157,1.768941,-0.775594,-0.009103,0.001441,0.631165,-0.211168,-1.865544,1.589692,-0.705636,0.017201,-0.005264,0.708346,-0.211724,-2.021502,1.592334,-0.320087,-0.631794,-0.308676,0.634902,-0.210885,-2.025751,1.333399,-0.415374,-0.573032,-0.391107,0.588331,-0.210374,-2.037257,1.049687,0.017229,0.484332,-0.850216,-0.205568,-0.175399,-1.774329,1.588301,0.464855,-0.007900,0.014537,0.885232,-0.086849,-1.902667,1.592591,-0.405990,0.600893,0.400674,0.559964,-0.100264,-1.909619,1.334075,-0.252570,0.677945,0.249654,0.643640,-0.113553,-1.913417,1.050447,0.645791,0.019498,-0.115282,0.754509,
908718,-0.192640,-1.826685,1.102301,-0.717044,0.013711,-0.007516,0.696852,-0.192259,-1.932432,1.015231,-0.857944,0.015512,-0.071219,0.508546,-0.255170,-1.911541,0.564133,-0.834058,0.033832,-0.088032,0.543556,-0.340910,-1.893207,0.105516,-0.507245,0.010217,-0.017329,0.861567,-0.238024,-1.950300,0.020728,-0.507245,0.010217,-0.017329,0.861567,-0.198281,-1.722555,1.013481,-0.686384,-0.098760,-0.069635,0.717129,-0.177283,-1.615205,0.570862,-0.654379,-0.055359,-0.040832,0.753031,-0.163304,-1.552660,0.108348,-0.607510,-0.042143,0.055259,0.791266,-0.036848,-1.586502,0.045905,-0.607510,-0.042143,0.055259,0.791266,-0.189742,-1.825794,1.199240,-0.686870,0.011210,-0.003713,0.726684,-0.187346,-1.824674,1.311185,-0.649338,0.008208,0.000691,0.760455,-0.185944,-1.823257,1.432152,-0.606963,0.005006,0.005594,0.794694,-0.174234,-1.824663,1.549146,-0.562738,0.001705,0.010398,0.826568,-0.186462,-1.817974,1.668917,-0.684535,-0.004300,0.005700,0.728945,-0.187869,-1.817732,1.768896,-0.775267,-0.009504,0.001602,0.631561,-0.203714,-1.865077,1.589659,-0.704829,0.017201,-0.005906,0.709144,-0.204625,-2.021038,1.592166,-0.318414,-0.631649,-0.308524,0.635960,-0.204434,-2.024985,1.333238,-0.414348,-0.572577,-0.389440,0.590600,-0.204702,-2.037324,1.049585,0.018511,0.482002,-0.851648,-0.205005,-0.167788,-1.773927,1.588236,0.465750,-0.007900,0.013894,0.884772,-0.079503,-1.902440,1.592435,-0.405430,0.601458,0.400837,0.559646,-0.093033,-1.909789,1.333939,-0.251613,0.678368,0.249419,0.643660,-0.106374,-1.913904,1.050336,0.646443,0.019096,-0.114801,0.754034,
908728,-0.185169,-1.826050,1.102424,-0.716460,0.014942,-0.009410,0.697405,-0.185346,-1.931729,1.015260,-0.856744,0.016838,-0.073021,0.510269,-0.250224,-1.910908,0.564470,-0.832636,0.037526,-0.091157,0.544976,-0.340202,-1.893693,0.106622,-0.507718,0.012206,-0.020738,0.861187,-0.237834,-1.950332,0.020907,-0.507718,0.012206,-0.020738,0.861187,-0.191032,-1.721830,1.013715,-0.690858,-0.092891,-0.060924,0.714405,-0.168898,-1.623629,0.569063,-0.658457,-0.049772,-0.031930,0.750292,-0.153656,-1.570652,0.105405,-0.603896,-0.047161,0.062171,0.793234,-0.026457,-1.605793,0.045210,-0.603896,-0.047161,0.062171,0.793234,-0.181840,-1.825247,1.199355,-0.686273,0.012251,-0.005323,0.727221,-0.179026,-1.824231,1.311300,-0.648716,0.009156,-0.000446,0.760976,-0.177270,-1.822876,1.432248,-0.606271,0.005669,0.004741,0.795224,-0.165318,-1.824367,1.549228,-0.562001,0.002273,0.010019,0.827073,-0.177372,-1.817656,1.669007,-0.684047,-0.004300,0.005605,0.729403,-0.178766,-1.817427,1.768990,-0.774880,-0.009883,0.001791,0.632028,-0.194814,-1.864725,1.589778,-0.703875,0.017201,-0.006568,0.710085,-0.196144,-2.020688,1.592146,-0.316916,-0.631400,-0.308351,0.637038,-0.196609,-2.024414,1.333245,-0.413191,-0.572264,-0.387716,0.592843,-0.197624,-2.037522,1.049600,0.019742,0.479635,-0.853069,-0.204532,-0.158729,-1.773647,1.588307,0.466879,-0.007805,0.013042,0.884191,-0.070769,-1.902393,1.592359,-0.404690,0.602148,0.401044,0.559292,-0.084418,-1.910238,1.333906,-0.250303,0.678980,0.248962,0.643702,-0.097856,-1.914735,1.050350,0.647474,0.018528,-0.114136,0.753264,
908738,-0.176048,-1.825312,1.102683,-0.715939,0.016172,-0.011977,0.697873,-0.176849,-1.930825,1.015338,-0.855472,0.018514,-0.075138,0.512035,-0.244109,-1.910184,0.564851,-0.831055,0.042091,-0.094945,0.546408,-0.339277,-1.894402,0.107977,-0.508175,0.014985,-0.025313,0.860751,-0.237655,-1.950474,0.021017,-0.508175,0.014985,-0.025313,0.860751,-0.182237,-1.720932,1.014199,-0.695963,-0.087013,-0.050848,0.710971,-0.158094,-1.632752,0.567558,-0.663153,-0.043774,-0.021838,0.746883,-0.141086,-1.590414,0.102905,-0.601050,-0.051702,0.068381,0.794600,-0.013235,-1.626573,0.044760,-0.601050,-0.051702,0.068381,0.794600,-0.172196,-1.824688,1.199588,-0.685732,0.013472,-0.007449,0.727692,-0.168856,-1.823833,1.311515,-0.648045,0.010272,-0.002013,0.761530,-0.166648,-1.822593,1.432458,-0.605496,0.006778,0.003723,0.795811,-0.154350,-1.824140,1.549397,-0.561069,0.003185,0.009558,0.827708,-0.166150,-1.817371,1.669209,-0.683301,-0.004193,0.005593,0.730103,-0.167526,-1.817127,1.769184,-0.774324,-0.010550,0.002021,0.632698,-0.183859,-1.864424,1.590020,-0.702908,0.017202,-0.007243,0.711036,-0.185614,-2.020366,1.592247,-0.315105,-0.631135,-0.307996,0.638370,-0.186845,-2.023871,1.333326,-0.411844,-0.571948,-0.385585,0.595470,-0.188696,-2.037900,1.049747,0.020994,0.476737,-0.854822,-0.203864,-0.147567,-1.773420,1.588452,0.468004,-0.007786,0.012251,0.883607,-0.059932,-1.902398,1.592387,-0.403524,0.603291,0.401209,0.558784,-0.073810,-1.910977,1.333913,-0.248279,0.679919,0.248257,0.643767,-0.087402,-1.916066,1.050331,0.649065,0.017752,-0.113152,0.752061,
908749,-0.169438,-1.824767,1.102939,-0.715714,0.016974,-0.013981,0.698048,-0.170652,-1.930132,1.015429,-0.854588,0.019796,-0.076661,0.513236,-0.239658,-1.909680,0.565196,-0.829994,0.045376,-0.097667,0.547277,-0.338559,-1.894932,0.109060,-0.508488,0.017068,-0.028838,0.860417,-0.237512,-1.950570,0.021148,-0.508488,0.017068,-0.028838,0.860417,-0.175915,-1.720243,1.014656,-0.699211,-0.083643,-0.044515,0.708609,-0.150245,-1.638146,0.566893,-0.666234,-0.040005,-0.015426,0.744509,-0.132024,-1.602528,0.101660,-0.599939,-0.053946,0.071507,0.795015,-0.003832,-1.639099,0.044545,-0.599939,-0.053946,0.071507,0.795015,-0.165199,-1.824304,1.199825,-0.685385,0.014272,-0.009131,0.727984,-0.161470,-1.823602,1.311749,-0.647607,0.011073,-0.003295,0.761887,-0.158912,-1.822474,1.432701,-0.604856,0.007660,0.002841,0.796293,-0.146329,-1.824080,1.549608,-0.560260,0.004146,0.009077,0.828257,-0.157862,-1.817254,1.669446,-0.682723,-0.004113,0.005513,0.730645,-0.159216,-1.817010,1.769427,-0.773884,-0.011111,0.002262,0.633226,-0.175833,-1.864295,1.590306,-0.702180,0.017202,-0.007724,0.711750,-0.177907,-2.020239,1.592433,-0.313666,-0.630822,-0.307598,0.639579,-0.179812,-2.023643,1.333520,-0.410643,-0.571709,-0.383742,0.597715,-0.182379,-2.038440,1.049988,0.022034,0.474309,-0.856300,-0.203213,-0.139363,-1.773361,1.588636,0.468895,-0.007626,0.011691,0.883144,-0.051992,-1.902514,1.592447,-0.402577,0.604193,0.401223,0.558483,-0.066037,-1.911621,1.334018,-0.246672,0.680628,0.247531,0.643915,-0.079725,-1.917096,1.050437,0.650415,0.017191,-0.112508,0.751004,
908759,-0.161249,-1.824103,1.103347,-0.715553,0.017888,-0.016838,0.698127,-0.162977,-1.929243,1.015556,-0.853613,0.021402,-0.078571,0.514503,-0.234171,-1.909040,0.565697,-0.828800,0.049403,-0.100994,0.548133,-0.337630,-1.895580,0.110559,-0.508899,0.019852,-0.033516,0.859945,-0.237366,-1.950630,0.021400,-0.508899,0.019852,-0.033516,0.859945,-0.168157,-1.719330,1.015371,-0.702460,-0.080393,-0.037990,0.706147,-0.140722,-1.643371,0.566644,-0.669478,-0.036166,-0.008888,0.741898,-0.121220,-1.614602,0.101032,-0.599570,-0.056054,0.074368,0.794885,0.007349,-1.651344,0.044867,-0.599570,-0.056054,0.074368,0.794885,-0.156489,-1.823900,1.200219,-0.685078,0.015276,-0.011501,0.728218,-0.152233,-1.823432,1.312124,-0.647099,0.012163,-0.005075,0.762292,-0.149195,-1.822463,1.433069,-0.604108,0.008763,0.001738,0.796852,-0.136254,-1.824142,1.549948,-0.559285,0.005351,0.008651,0.828913,-0.147475,-1.817213,1.669797,-0.681951,-0.003925,0.005413,0.731367,-0.148788,-1.816957,1.769773,-0.773295,-0.011900,0.002650,0.633929,-0.165750,-1.864257,1.590740,-0.701179,0.017201,-0.008326,0.712729,-0.168262,-2.020200,1.592743,-0.312037,-0.630425,-0.306924,0.641089,-0.170953,-2.023593,1.333841,-0.409229,-0.571500,-0.381438,0.600354,-0.174315,-2.039317,1.050371,0.023251,0.471290,-0.858103,-0.202494,-0.129072,-1.773420,1.588922,0.470250,-0.007338,0.010988,0.882434,-0.042092,-1.902850,1.592554,-0.401396,0.605419,0.401071,0.558114,-0.056412,-1.912582,1.334193,-0.244837,0.681521,0.246625,0.644019,-0.070279,-1.918489,1.050621,0.651955,0.016664,-0.111707,0.749799,
908770,-0.152842,-1.823333,1.103583,-0.715484,0.018919,-0.020135,0.698082,-0.155123,-1.928187,1.015484,-0.852816,0.023068,-0.080455,0.515460,-0.228533,-1.908309,0.565935,-0.827741,0.053570,-0.104432,0.548697,-0.336710,-1.896206,0.111866,-0.509331,0.022403,-0.037771,0.859450,-0.237165,-1.950700,0.021580,-0.509331,0.022403,-0.037771,0.859450,-0.160278,-1.718295,1.015988,-0.704419,-0.077623,-0.032894,0.704760,-0.131523,-1.647297,0.566548,-0.671696,-0.032586,-0.003425,0.740102,-0.111149,-1.624490,0.100639,-0.600079,-0.057678,0.076354,0.794197,0.017766,-1.661097,0.045160,-0.600079,-0.057678,0.076354,0.794197,-0.147486,-1.823433,1.200415,-0.684866,0.016410,-0.014276,0.728344,-0.142619,-1.823245,1.312292,-0.646617,0.013402,-0.007134,0.762664,-0.139030,-1.822465,1.433208,-0.603425,0.010093,0.000500,0.797355,-0.125673,-1.824207,1.550022,-0.558297,0.006784,0.008142,0.829574,-0.136530,-1.817160,1.669914,-0.681190,-0.003900,0.005492,0.732076,-0.137849,-1.816887,1.769896,-0.772675,-0.012917,0.003067,0.634663,-0.155151,-1.864226,1.590936,-0.700120,0.017476,-0.009042,0.713754,-0.158123,-2.020170,1.592852,-0.310452,-0.629897,-0.306002,0.642815,-0.161670,-2.023699,1.333946,-0.407955,-0.571294,-0.379409,0.602698,-0.165756,-2.040234,1.050534,0.024317,0.468624,-0.859704,-0.201765,-0.118255,-1.773467,1.588942,0.471620,-0.007025,0.010534,0.881711,-0.031677,-1.903168,1.592424,-0.400248,0.606594,0.400873,0.557804,-0.046257,-1.913477,1.334114,-0.242801,0.682522,0.245435,0.644184,-0.060334,-1.919784,1.050614,0.653816,0.016052,-0.110969,0.748300,
908780,-0.143331,-1.822493,1.103652,-0.715517,0.020043,-0.023981,0.697896,-0.146216,-1.927034,1.015161,-0.852128,0.024992,-0.082722,0.516149,-0.222257,-1.907519,0.566029,-0.826749,0.058329,-0.108302,0.548957,-0.335769,-1.897032,0.113257,-0.509864,0.025145,-0.042337,0.858845,-0.236982,-1.950913,0.021758,-0.509864,0.025145,-0.042337,0.858845,-0.151410,-1.717110,1.016492,-0.704589,-0.074879,-0.028986,0.705059,-0.121893,-1.650367,0.566453,-0.672249,-0.028610,0.000727,0.739772,-0.101669,-1.632906,0.100235,-0.601455,-0.059043,0.077840,0.792911,0.027582,-1.669083,0.045304,-0.601455,-0.059043,0.077840,0.792911,-0.137289,-1.822958,1.200459,-0.684653,0.017554,-0.017350,0.728451,-0.131765,-1.823097,1.312305,-0.646272,0.014660,-0.009413,0.762908,-0.127587,-1.822542,1.433201,-0.602828,0.011465,-0.000864,0.797788,-0.113785,-1.824364,1.549966,-0.557396,0.008175,0.007674,0.830171,-0.124289,-1.817200,1.669878,-0.680428,-0.003795,0.005495,0.732785,-0.125593,-1.816911,1.769853,-0.772056,-0.014049,0.003516,0.635390,-0.143234,-1.864285,1.590992,-0.699028,0.017918,-0.009733,0.714804,-0.146678,-2.020207,1.592865,-0.308967,-0.629319,-0.305072,0.644537,-0.151078,-2.023911,1.333971,-0.406461,-0.571150,-0.377127,0.605270,-0.155949,-2.041302,1.050595,0.025450,0.465603,-0.861470,-0.201088,-0.106147,-1.773612,1.588824,0.472978,-0.006568,0.010200,0.880990,-0.019963,-1.903590,1.592134,-0.398979,0.608059,0.400417,0.557446,-0.034940,-1.914500,1.333861,-0.240491,0.683741,0.243828,0.644368,-0.049329,-1.921173,1.050359,0.656087,0.015575,-0.110056,0.746455,
908790,-0.134960,-1.821840,1.103680,-0.715635,0.020801,-0.027201,0.697634,-0.138301,-1.926071,1.014855,-0.851689,0.026603,-0.084809,0.516454,-0.216689,-1.906793,0.566154,-0.826031,0.062302,-0.111704,0.548920,-0.334803,-1.897591,0.114467,-0.510222,0.027701,-0.046502,0.858338,-0.236742,-1.950939,0.021864,-0.510222,0.027701,-0.046502,0.858338,-0.143578,-1.716169,1.016935,-0.703232,-0.072603,-0.026901,0.706732,-0.114038,-1.652272,0.566444,-0.671166,-0.025202,0.003000,0.740873,-0.094722,-1.638552,0.100137,-0.603063,-0.059706,0.078408,0.791582,0.034770,-1.674215,0.045436,-0.603063,-0.059706,0.078408,0.791582,-0.128369,-1.822634,1.200443,-0.684655,0.018501,-0.020002,0.728358,-0.122284,-1.823059,1.312259,-0.646045,0.015701,-0.011401,0.763053,-0.117603,-1.822710,1.433151,-0.602381,0.012602,-0.002000,0.798107,-0.103433,-1.824598,1.549861,-0.556759,0.009501,0.007201,0.830588,-0.113600,-1.817335,1.669785,-0.679938,-0.003700,0.005400,0.733241,-0.114876,-1.817046,1.769765,-0.771660,-0.014901,0.003800,0.635849,-0.132830,-1.864441,1.590991,-0.698350,0.018201,-0.010301,0.715451,-0.136566,-2.020363,1.592809,-0.307922,-0.628744,-0.304121,0.646046,-0.141675,-2.024360,1.333927,-0.405130,-0.571143,-0.375228,0.607346,-0.147164,-2.042388,1.050596,0.026302,0.463033,-0.862962,-0.200514,-0.095612,-1.773836,1.588659,0.474138,-0.006000,0.010201,0.880371,-0.009776,-1.904030,1.591815,-0.397751,0.609578,0.399851,0.557071,-0.025204,-1.915508,1.333597,-0.238126,0.685075,0.242127,0.644471,-0.039987,-1.922555,1.050132,0.658432,0.015101,-0.109105,0.744537,
908801,-0.125593,-1.821171,1.103659,-0.715860,0.021522,-0.030831,0.697231,-0.129405,-1.925040,1.014436,-0.851335,0.028671,-0.087291,0.516515,-0.210677,-1.906183,0.566179,-0.825444,0.066644,-0.115437,0.548520,-0.333800,-1.898423,0.115841,-0.510637,0.030499,-0.051262,0.857725,-0.236570,-1.951137,0.022011,-0.510637,0.030499,-0.051262,0.857725,-0.134830,-1.715160,1.017403,-0.700520,-0.069802,-0.025787,0.709743,-0.106126,-1.653878,0.566488,-0.668752,-0.021901,0.004111,0.743152,-0.088360,-1.643053,0.100025,-0.605017,-0.060312,0.078707,0.790014,0.041381,-1.678075,0.045485,-0.605017,-0.060312,0.078707,0.790014,-0.118401,-1.822352,1.200371,-0.684758,0.019429,-0.022909,0.728151,-0.111720,-1.823109,1.312151,-0.645907,0.016838,-0.013573,0.763109,-0.106489,-1.822983,1.433034,-0.601910,0.014046,-0.003342,0.798434,-0.091862,-1.824934,1.549710,-0.555949,0.011253,0.006794,0.831113,-0.101612,-1.817498,1.669655,-0.679245,-0.003397,0.005407,0.733884,-0.102845,-1.817166,1.769628,-0.771131,-0.015939,0.004214,0.636463,-0.121198,-1.864665,1.590988,-0.697714,0.018718,-0.010397,0.716056,-0.125205,-2.020586,1.592906,-0.306470,-0.627918,-0.302884,0.648117,-0.131314,-2.024959,1.334053,-0.403172,-0.571170,-0.372551,0.610265,-0.137684,-2.043841,1.050816,0.027334,0.459325,-0.865073,-0.199806,-0.083811,-1.774139,1.588415,0.475287,-0.005373,0.010301,0.879754,0.001685,-1.904557,1.591417,-0.396393,0.611296,0.398903,0.556836,-0.014272,-1.916532,1.333226,-0.235639,0.686475,0.240149,0.644635,-0.029478,-1.923890,1.049757,0.661019,0.014794,-0.108179,0.742382,
908811,-0.117677,-1.820703,1.103624,-0.716121,0.022043,-0.034043,0.696797,-0.121874,-1.924237,1.014032,-0.851194,0.030408,-0.089465,0.516275,-0.205627,-1.905722,0.566254,-0.825035,0.070118,-0.118653,0.548016,-0.332922,-1.899024,0.117091,-0.510910,0.032930,-0.055257,0.857224,-0.236424,-1.951221,0.022234,-0.510910,0.032930,-0.055257,0.857224,-0.127465,-1.714375,1.017819,-0.697847,-0.067286,-0.025441,0.712626,-0.099931,-1.655025,0.566597,-0.666225,-0.019383,0.004371,0.745486,-0.083717,-1.646007,0.100026,-0.606677,-0.060487,0.078708,0.788726,0.046175,-1.680493,0.045517,-0.606677,-0.060487,0.078708,0.788726,-0.109968,-1.822242,1.200291,-0.684837,0.020124,-0.025600,0.727969,-0.102761,-1.823329,1.312038,-0.645872,0.017795,-0.015397,0.763083,-0.097069,-1.823391,1.432881,-0.601648,0.015174,-0.004383,0.798605,-0.082088,-1.825386,1.549512,-0.555480,0.012555,0.006620,0.831409,-0.091550,-1.817798,1.669486,-0.678794,-0.003310,0.005581,0.734300,-0.092793,-1.817428,1.769464,-0.770650,-0.016895,0.004562,0.637018,-0.111375,-1.865041,1.590910,-0.697181,0.019152,-0.010310,0.716565,-0.115609,-2.020960,1.592949,-0.305167,-0.627221,-0.301928,0.649851,-0.122584,-2.025589,1.334120,-0.401343,-0.571336,-0.370289,0.612687,-0.129682,-2.045089,1.050935,0.028115,0.456093,-0.866858,-0.199363,-0.073888,-1.774549,1.588144,0.476416,-0.004678,0.010301,0.879147,0.011275,-1.905188,1.590958,-0.395441,0.612516,0.398212,0.556667,-0.005065,-1.917505,1.332812,-0.233823,0.687538,0.238594,0.644741,-0.020615,-1.925051,1.049383,0.662953,0.014621,-0.107489,0.740760,
