time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,Unnamed: 162
904405,0.0,0.0,1.113757,-0.674396,0.029229,-0.012979,0.737677,-0.014642999999999962,-0.10631400000000024,1.028645,-0.844588,0.011049,-0.037129,0.534014,-0.04861800000000005,-0.09674300000000002,0.574081,-0.820363,0.008749,-0.042428,0.5702,-0.08578300000000016,-0.08085300000000029,0.108875,-0.459798,0.014701,-0.028476,0.887445,0.008670999999999873,-0.14752600000000005,0.021297,-0.459798,0.014701,-0.028476,0.887445,0.003973999999999922,0.102746,1.023266,-0.706296,0.042453,-0.031429,0.705944,-0.04359299999999999,0.09563699999999997,0.5699,-0.673561,0.054051,-0.042728,0.735913,-0.10761799999999999,0.09100200000000003,0.107383,-0.612133,0.016101,-0.020801,0.790317,0.005290000000000017,0.06184299999999987,0.02114,-0.612133,0.016101,-0.020801,0.790317,0.005879999999999885,0.00196699999999983,1.210539,-0.64787,0.024528,-0.006778,0.761326,0.01104599999999989,0.004369999999999985,1.322379,-0.61516,0.018828,0.000548,0.788177,0.014553999999999956,0.007276999999999978,1.443269,-0.578518,0.012726,0.008474,0.815526,0.02716099999999999,0.0066509999999999625,1.560196,-0.540642,0.006526,0.016501,0.841066,0.015422999999999965,0.015805999999999987,1.679853,-0.665044,-0.0057,0.022327,0.746449,0.01160300000000003,0.01837999999999984,1.779734,-0.758283,-0.016153,0.026855,0.651172,-0.0043760000000001575,-0.03152400000000011,1.601328,-0.68721,-0.005597,0.001348,0.726436,-0.013020000000000032,-0.18725400000000025,1.600349,-0.307859,-0.635216,-0.291709,0.645469,-0.013913000000000064,-0.1942020000000002,1.341499,-0.424369,-0.588882,-0.387791,0.568109,0.001346999999999987,-0.20142799999999994,1.058059,-0.007097,0.494267,-0.846145,-0.199217,0.03631999999999991,0.057564999999999866,1.598504,0.391374,0.003552,0.011427,0.920154,0.144501,-0.05478000000000005,1.59888,-0.370408,0.589532,0.368282,0.616131,0.15239899999999995,-0.049028000000000294,1.340112,-0.224913,0.658991,0.222387,0.682414,0.16100099999999995,-0.045091000000000214,1.056303,0.671198,-0.005675,-0.15069,0.725778,
904415,0.0,0.0,1.113741,-0.674464,0.029301,-0.013291,0.737607,-0.0146710000000001,-0.10629699999999986,1.028588,-0.844713,0.010841,-0.037232,0.533813,-0.048626999999999976,-0.09652299999999969,0.574016,-0.820481,0.00854,-0.042531,0.570025,-0.08576500000000009,-0.08042499999999975,0.108798,-0.459741,0.014671,-0.028343,0.887479,0.008688000000000029,-0.14712400000000003,0.021257,-0.459741,0.014671,-0.028343,0.887479,0.00390899999999994,0.10279100000000008,1.023276,-0.706387,0.042273,-0.031563,0.705857,-0.04363000000000006,0.09587700000000021,0.569887,-0.673673,0.053873,-0.042833,0.735817,-0.10759800000000008,0.09141700000000008,0.107371,-0.612188,0.016102,-0.020802,0.790275,0.005304999999999893,0.06227500000000008,0.021135,-0.612188,0.016102,-0.020802,0.790275,0.005930999999999909,0.0019320000000000448,1.210531,-0.647947,0.024602,-0.007061,0.761255,0.011149999999999993,0.004298000000000135,1.322368,-0.615178,0.018931,0.00034,0.788161,0.01471,0.007181000000000104,1.443262,-0.578533,0.012801,0.00837,0.815516,0.027344000000000035,0.006546000000000163,1.56018,-0.540642,0.006631,0.016471,0.841065,0.01563099999999995,0.015708000000000055,1.67984,-0.665042,-0.00573,0.022431,0.746447,0.011792999999999942,0.018294000000000032,1.77972,-0.758276,-0.016362,0.027063,0.651166,-0.0041839999999999655,-0.03162599999999993,1.601321,-0.687358,-0.00521,0.00117,0.726299,-0.012766999999999973,-0.18737399999999993,1.600392,-0.307963,-0.635038,-0.292051,0.645439,-0.01374300000000006,-0.19426600000000005,1.341541,-0.424435,-0.588559,-0.387962,0.568277,0.0013330000000000286,-0.2015689999999999,1.058082,-0.006711,0.494376,-0.846078,-0.199248,0.03651199999999988,0.05746300000000004,1.598483,0.39189,0.00376,0.011501,0.919933,0.14456899999999995,-0.055007999999999724,1.59881,-0.370331,0.589809,0.368101,0.616021,0.15232800000000002,-0.04929899999999976,1.340033,-0.224881,0.659132,0.222251,0.682333,0.16083200000000009,-0.04535099999999992,1.056215,0.671278,-0.00557,-0.150611,0.725722,
904426,0.0,0.0,1.113708,-0.674548,0.029333,-0.013625,0.737522,-0.01468999999999987,-0.1062559999999999,1.028517,-0.84496,0.010639,-0.037334,0.533418,-0.04862900000000003,-0.0962940000000001,0.573964,-0.820702,0.008338,-0.042633,0.569703,-0.08574199999999998,-0.08000200000000013,0.108771,-0.459707,0.01457,-0.02814,0.887505,0.008738000000000135,-0.146733,0.021281,-0.459707,0.01457,-0.02814,0.887505,0.0038400000000000656,0.10282900000000006,1.023292,-0.706405,0.042202,-0.031733,0.705836,-0.043765000000000054,0.09606899999999996,0.56988,-0.673717,0.053742,-0.042903,0.735783,-0.10768500000000003,0.09173600000000004,0.107363,-0.612232,0.016101,-0.020801,0.790241,0.005230999999999986,0.06260500000000002,0.021119,-0.612232,0.016101,-0.020801,0.790241,0.005978999999999957,0.0018890000000000295,1.210491,-0.647979,0.024633,-0.007294,0.761225,0.011237000000000164,0.00422100000000003,1.322326,-0.615235,0.019032,0.000138,0.788114,0.014846000000000137,0.007079999999999975,1.443225,-0.578566,0.012833,0.00827,0.815493,0.027498000000000022,0.0064310000000000755,1.560128,-0.540642,0.006701,0.016401,0.841066,0.015808999999999962,0.015587999999999935,1.679789,-0.66504,-0.005831,0.022532,0.746445,0.01194099999999998,0.01817599999999997,1.779669,-0.75827,-0.016564,0.027265,0.65116,-0.00402199999999997,-0.03174199999999994,1.601273,-0.687463,-0.004938,0.001069,0.726202,-0.012561000000000044,-0.187492,1.600384,-0.308058,-0.634893,-0.29245,0.645356,-0.013603000000000032,-0.19429299999999983,1.34152,-0.424457,-0.588286,-0.388114,0.568439,0.0013000000000000789,-0.2016500000000001,1.058083,-0.006376,0.494433,-0.846025,-0.199344,0.036672999999999956,0.05734600000000012,1.598431,0.39239,0.003931,0.011532,0.919718,0.14461100000000005,-0.05524499999999999,1.598715,-0.370301,0.590013,0.36797,0.615922,0.15225599999999995,-0.04956399999999994,1.339935,-0.224789,0.659189,0.222089,0.68236,0.1607400000000001,-0.04559499999999983,1.056139,0.671415,-0.0055,-0.150612,0.725595,
904436,0.0,0.0,1.113661,-0.67461,0.029435,-0.013996,0.737454,-0.014726000000000017,-0.10621400000000003,1.028444,-0.845239,0.010469,-0.037465,0.532971,-0.04869100000000004,-0.09607499999999991,0.573872,-0.820987,0.008169,-0.042766,0.569285,-0.08582200000000006,-0.07960199999999995,0.108711,-0.45959,0.014469,-0.027938,0.887574,0.008677999999999964,-0.14638699999999982,0.021267,-0.45959,0.014469,-0.027938,0.887574,0.0037640000000001006,0.1028579999999999,1.023293,-0.706336,0.042204,-0.031866,0.705899,-0.043924000000000074,0.09618700000000002,0.56993,-0.673618,0.053541,-0.042935,0.735886,-0.1077269999999999,0.09201100000000006,0.107398,-0.612267,0.016069,-0.02077,0.790215,0.005198000000000036,0.06288999999999989,0.021166,-0.612267,0.016069,-0.02077,0.790215,0.006042000000000103,0.0018489999999999895,1.210432,-0.64805,0.024733,-0.007564,0.761159,0.011355999999999922,0.004148999999999958,1.322265,-0.615287,0.019102,0.0,0.788071,0.014998000000000067,0.006993000000000027,1.443155,-0.578586,0.012933,0.008201,0.815477,0.027679999999999927,0.006345000000000045,1.560059,-0.540642,0.006732,0.016433,0.841065,0.015992000000000006,0.01551300000000011,1.67972,-0.665038,-0.005932,0.022633,0.746443,0.012097000000000024,0.018102000000000062,1.779599,-0.758264,-0.016764,0.027434,0.651155,-0.0038400000000000656,-0.03182499999999999,1.601209,-0.687566,-0.004706,0.001,0.726105,-0.012334999999999985,-0.18757499999999983,1.600357,-0.308158,-0.634692,-0.292851,0.645324,-0.013476999999999961,-0.1943039999999998,1.341492,-0.424448,-0.588004,-0.388276,0.568628,0.0012339999999999574,-0.2017120000000001,1.058034,-0.006006,0.49448,-0.845982,-0.199419,0.03685500000000008,0.05726399999999998,1.598358,0.392848,0.004,0.011601,0.919521,0.144687,-0.05544200000000021,1.598632,-0.370216,0.590239,0.367816,0.615848,0.15222599999999997,-0.04979900000000015,1.33987,-0.224685,0.65928,0.221954,0.682351,0.16066800000000003,-0.04583199999999987,1.056066,0.67159,-0.0055,-0.150613,0.725432,
904447,0.0,0.0,1.113592,-0.674713,0.029539,-0.014308,0.73735,-0.014745000000000008,-0.10619000000000023,1.028348,-0.845542,0.010365,-0.037637,0.532481,-0.048798999999999815,-0.09590600000000027,0.573775,-0.821347,0.00803,-0.042973,0.568751,-0.08602699999999985,-0.07923999999999998,0.108607,-0.459484,0.01433,-0.027695,0.887638,0.008499000000000034,-0.14607599999999987,0.021227,-0.459484,0.01433,-0.027695,0.887638,0.0036840000000000206,0.10288900000000001,1.023256,-0.706193,0.042204,-0.032038,0.706034,-0.04411699999999996,0.09633899999999995,0.569898,-0.673514,0.053369,-0.043003,0.73599,-0.10784499999999997,0.09232799999999997,0.107353,-0.612385,0.015966,-0.020631,0.790129,0.005112000000000005,0.06323400000000001,0.021165,-0.612385,0.015966,-0.020631,0.790129,0.006097000000000019,0.0018199999999999328,1.21036,-0.648085,0.024837,-0.007771,0.761123,0.011459000000000108,0.0040999999999999925,1.322191,-0.615329,0.019136,-7.1e-05,0.788038,0.015119000000000105,0.006935999999999831,1.443091,-0.578631,0.013036,0.008165,0.815444,0.02782600000000013,0.006295999999999857,1.560002,-0.540641,0.006836,0.016501,0.841064,0.016151000000000026,0.015490999999999921,1.679663,-0.665054,-0.006071,0.022737,0.746425,0.012221000000000037,0.01807800000000004,1.779536,-0.758258,-0.017008,0.027573,0.65115,-0.0036889999999998313,-0.031864000000000114,1.601164,-0.687674,-0.004465,0.001,0.726005,-0.0121389999999999,-0.18761600000000023,1.600367,-0.308272,-0.634505,-0.293241,0.645277,-0.013366999999999907,-0.1942750000000002,1.341517,-0.424473,-0.587746,-0.388406,0.568786,0.0011840000000000739,-0.201743,1.058039,-0.005694,0.49457,-0.845924,-0.199449,0.037006000000000094,0.05722399999999994,1.598289,0.39325,0.004036,0.011636,0.919349,0.14474700000000018,-0.05558500000000022,1.598559,-0.370145,0.590442,0.367745,0.615739,0.15218900000000013,-0.0500020000000001,1.339788,-0.224585,0.659324,0.221785,0.682397,0.1606240000000001,-0.046009999999999884,1.055993,0.671698,-0.005501,-0.150614,0.725332,
904457,0.0,0.0,1.113513,-0.674804,0.029657,-0.014555,0.737257,-0.01476299999999986,-0.10617600000000005,1.028254,-0.845786,0.010274,-0.037728,0.532087,-0.04884699999999986,-0.09579300000000002,0.573684,-0.821632,0.007901,-0.043129,0.568329,-0.08613399999999993,-0.07896400000000003,0.108538,-0.459406,0.014174,-0.027422,0.88769,0.008418999999999954,-0.145845,0.021236,-0.459406,0.014174,-0.027422,0.88769,0.0036119999999999486,0.10291000000000006,1.023197,-0.706007,0.04223,-0.032156,0.706213,-0.04428299999999985,0.09643000000000002,0.569844,-0.673395,0.053277,-0.043003,0.736106,-0.10794999999999999,0.09248800000000013,0.107288,-0.612477,0.015848,-0.020448,0.790065,0.005049000000000081,0.06340699999999999,0.021151,-0.612477,0.015848,-0.020448,0.790065,0.006145999999999985,0.0018009999999999415,1.21028,-0.648181,0.024929,-0.007954,0.761037,0.01154999999999995,0.0040640000000000676,1.322107,-0.615358,0.019228,-0.000227,0.788013,0.015249999999999986,0.006884000000000112,1.443006,-0.578631,0.013127,0.0081,0.815444,0.02798300000000009,0.006244000000000138,1.559914,-0.540641,0.006927,0.016501,0.841063,0.016326000000000063,0.015451000000000104,1.679576,-0.665099,-0.006227,0.022829,0.746381,0.012361000000000066,0.018029000000000073,1.779442,-0.758263,-0.017281,0.027756,0.651128,-0.003525999999999918,-0.03191300000000008,1.601084,-0.687754,-0.004347,0.000973,0.72593,-0.01194099999999998,-0.18765900000000002,1.600308,-0.308339,-0.634353,-0.29349,0.645281,-0.013247999999999927,-0.19428199999999984,1.341461,-0.424534,-0.58752,-0.388557,0.568872,0.0011810000000000986,-0.20178999999999991,1.057973,-0.005447,0.49464,-0.845869,-0.199516,0.03716900000000001,0.057174999999999976,1.598194,0.393647,0.004127,0.0117,0.919178,0.1448100000000001,-0.05572400000000011,1.598447,-0.370132,0.590577,0.367731,0.615626,0.15217499999999995,-0.0501879999999999,1.339656,-0.224524,0.659296,0.221697,0.682472,0.16064600000000007,-0.04617400000000016,1.05587,0.67179,-0.005501,-0.150641,0.725242,
904468,0.0,0.0,1.113406,-0.674919,0.029831,-0.014757,0.737141,-0.014774999999999983,-0.10617900000000002,1.028143,-0.846043,0.010201,-0.03786,0.531671,-0.04892699999999994,-0.09569399999999995,0.573639,-0.821893,0.0079,-0.043258,0.567942,-0.08632100000000009,-0.07881399999999994,0.108487,-0.459323,0.014045,-0.027117,0.887744,0.008267999999999942,-0.14575300000000002,0.021258,-0.459323,0.014045,-0.027117,0.887744,0.003530999999999951,0.10292099999999982,1.023092,-0.705809,0.04236,-0.032359,0.706393,-0.044578999999999924,0.09650199999999987,0.569767,-0.673187,0.053175,-0.043003,0.736303,-0.10817799999999989,0.09264199999999989,0.107195,-0.612559,0.015645,-0.020217,0.790012,0.004885999999999946,0.06357099999999982,0.021124,-0.612559,0.015645,-0.020217,0.790012,0.006197000000000008,0.001794999999999991,1.210173,-0.648286,0.025058,-0.008157,0.76094,0.011651999999999996,0.004042999999999797,1.321998,-0.615468,0.019357,-0.000328,0.787924,0.015390999999999933,0.0068629999999998414,1.442891,-0.578662,0.013229,0.008072,0.81542,0.028148000000000062,0.006232999999999933,1.559795,-0.54064,0.007001,0.016501,0.841063,0.01650599999999991,0.015448999999999824,1.679458,-0.665137,-0.006328,0.022929,0.746342,0.012512000000000079,0.01802999999999999,1.779334,-0.758303,-0.017586,0.027959,0.651065,-0.0033559999999999146,-0.03192000000000017,1.600973,-0.687806,-0.004172,0.0009,0.725882,-0.01174900000000001,-0.18765700000000018,1.600221,-0.308335,-0.634271,-0.293689,0.645272,-0.013111000000000095,-0.19422500000000031,1.341366,-0.424531,-0.587387,-0.388657,0.568942,0.0012289999999999246,-0.20174500000000029,1.05787,-0.005272,0.494671,-0.845845,-0.199545,0.03733900000000001,0.05716699999999997,1.59807,0.394148,0.0042,0.0117,0.918963,0.14485900000000007,-0.055852000000000235,1.598305,-0.370161,0.590625,0.367789,0.615527,0.15218299999999996,-0.050353000000000314,1.339514,-0.224516,0.659348,0.221616,0.68245,0.16061799999999993,-0.04632100000000028,1.055709,0.671858,-0.0055,-0.150713,0.725163,
904478,0.0,0.0,1.113281,-0.675071,0.029957,-0.014957,0.736992,-0.014770999999999868,-0.1061789999999998,1.028006,-0.846229,0.010201,-0.038031,0.531363,-0.049058999999999964,-0.09562399999999971,0.573498,-0.822092,0.0079,-0.04343,0.567642,-0.08659099999999986,-0.0786659999999999,0.108359,-0.459306,0.013845,-0.026791,0.887766,0.008047000000000137,-0.14564199999999983,0.021223,-0.459306,0.013845,-0.026791,0.887766,0.0034470000000002,0.10294100000000017,1.022974,-0.70565,0.04256,-0.032531,0.706533,-0.044902,0.09651500000000013,0.569691,-0.672995,0.053104,-0.043003,0.736483,-0.10845199999999999,0.09271600000000002,0.107122,-0.612675,0.015446,-0.019918,0.789933,0.0046720000000000095,0.06366000000000005,0.021139,-0.612675,0.015446,-0.019918,0.789933,0.006241000000000163,0.0017850000000001476,1.210051,-0.64839,0.02523,-0.008329,0.760845,0.01175000000000015,0.00402900000000006,1.321872,-0.615546,0.019529,-0.000428,0.787859,0.015535999999999994,0.006855999999999973,1.442761,-0.578744,0.013301,0.008001,0.815362,0.028317000000000148,0.006224000000000007,1.559659,-0.54064,0.007028,0.016529,0.841062,0.016676000000000135,0.015450000000000186,1.679321,-0.665135,-0.006428,0.023029,0.74634,0.012654000000000165,0.018032000000000048,1.779196,-0.75834,-0.017857,0.028129,0.651007,-0.003186999999999829,-0.0319259999999999,1.60084,-0.687844,-0.0041,0.000928,0.725846,-0.011564999999999825,-0.18767899999999993,1.60011,-0.308291,-0.634238,-0.293818,0.645267,-0.012961999999999918,-0.19419399999999976,1.341227,-0.424528,-0.587277,-0.388779,0.568975,0.0013020000000001364,-0.2017040000000001,1.05776,-0.005173,0.494746,-0.845778,-0.199646,0.0375080000000001,0.05716200000000016,1.59793,0.394618,0.0042,0.0117,0.918761,0.14491300000000007,-0.055967999999999796,1.598167,-0.370265,0.590531,0.367992,0.615434,0.15225500000000003,-0.05049799999999993,1.33938,-0.224518,0.659353,0.22159,0.682454,0.1606860000000001,-0.04645599999999983,1.055579,0.671859,-0.005473,-0.150713,0.725163,
904488,0.0,0.0,1.113127,-0.675234,0.030138,-0.015137,0.736832,-0.014766999999999975,-0.10617699999999997,1.02786,-0.846431,0.010236,-0.038174,0.53103,-0.04918699999999987,-0.09559299999999982,0.573348,-0.822279,0.0079,-0.043574,0.567359,-0.086835,-0.07857200000000009,0.108229,-0.459241,0.01363,-0.02636,0.887816,0.007857000000000003,-0.14561099999999993,0.021207,-0.459241,0.01363,-0.02636,0.887816,0.003354000000000079,0.10294000000000003,1.022826,-0.705496,0.042773,-0.032673,0.706667,-0.04523100000000002,0.09647699999999992,0.569509,-0.672863,0.053105,-0.043004,0.736604,-0.10877999999999988,0.09268999999999994,0.106957,-0.612801,0.015195,-0.019595,0.789848,0.004415000000000058,0.06365200000000004,0.021075,-0.612801,0.015195,-0.019595,0.789848,0.006290000000000129,0.00178300000000009,1.209888,-0.648524,0.025338,-0.008436,0.760726,0.011832000000000065,0.004026000000000085,1.32171,-0.615584,0.019637,-0.000536,0.787826,0.015654999999999974,0.006849000000000105,1.442598,-0.578744,0.013337,0.008001,0.815361,0.02844200000000008,0.00622199999999995,1.559495,-0.540639,0.007101,0.016601,0.841061,0.016807000000000016,0.015471000000000013,1.679156,-0.665134,-0.0065,0.023137,0.746338,0.012758999999999965,0.018059999999999965,1.779031,-0.75837,-0.018037,0.028274,0.65096,-0.0030600000000000627,-0.03191999999999995,1.600685,-0.68788,-0.0041,0.001,0.725812,-0.011422000000000043,-0.18767400000000012,1.599971,-0.308147,-0.634237,-0.293817,0.645338,-0.012866000000000044,-0.1941529999999998,1.341086,-0.424413,-0.587303,-0.38888,0.568965,0.0013590000000001101,-0.20158399999999976,1.057605,-0.005136,0.494708,-0.845775,-0.199753,0.037635000000000085,0.05716699999999997,1.597756,0.395061,0.004236,0.011701,0.918571,0.14492499999999997,-0.05605999999999978,1.597984,-0.370368,0.590417,0.368204,0.615355,0.15229700000000013,-0.05061400000000016,1.339192,-0.224593,0.659363,0.221557,0.68243,0.16070099999999998,-0.04653599999999991,1.0554,0.671822,-0.005365,-0.150713,0.725198,
904499,0.0,0.0,1.112987,-0.675402,0.030235,-0.015267,0.736672,-0.014745999999999926,-0.10618499999999975,1.027709,-0.846587,0.010301,-0.038336,0.530767,-0.04932599999999998,-0.09558299999999975,0.573205,-0.822422,0.007934,-0.043736,0.567138,-0.08711899999999995,-0.07851200000000014,0.108113,-0.459221,0.013434,-0.025968,0.887841,0.007638000000000034,-0.14560699999999982,0.021185,-0.459221,0.013434,-0.025968,0.887841,0.003278000000000114,0.10295699999999997,1.022686,-0.705406,0.042936,-0.032835,0.706739,-0.04551499999999997,0.09650000000000003,0.569401,-0.672812,0.053137,-0.043003,0.736649,-0.10908899999999999,0.09269600000000011,0.106827,-0.612899,0.014935,-0.019269,0.789785,0.004181999999999908,0.06366899999999998,0.021043,-0.612899,0.014935,-0.019269,0.789785,0.006321000000000021,0.0017800000000001148,1.209754,-0.648664,0.025435,-0.008534,0.760602,0.011894000000000071,0.004021000000000052,1.321582,-0.615691,0.019702,-0.0006,0.787741,0.01573800000000003,0.006842000000000015,1.442466,-0.578781,0.013434,0.008001,0.815333,0.028543999999999903,0.00622900000000004,1.559359,-0.540639,0.007134,0.016601,0.841061,0.01691599999999993,0.015483000000000136,1.679021,-0.665148,-0.006534,0.023235,0.746321,0.012850000000000028,0.01808199999999993,1.77889,-0.758396,-0.018168,0.028436,0.65092,-0.0029559999999999587,-0.03191100000000002,1.600552,-0.687947,-0.0041,0.001,0.725749,-0.011288999999999882,-0.1876659999999999,1.599838,-0.30793,-0.634294,-0.293795,0.645395,-0.012764999999999915,-0.1940790000000001,1.340972,-0.424271,-0.587385,-0.388934,0.56895,0.001446999999999976,-0.2014250000000002,1.057473,-0.005234,0.494621,-0.845794,-0.199889,0.03773899999999997,0.057176000000000116,1.597617,0.395461,0.0043,0.011701,0.918398,0.14492499999999997,-0.05613900000000016,1.597829,-0.370491,0.590272,0.368391,0.615307,0.152339,-0.0506930000000001,1.339026,-0.224789,0.659364,0.221655,0.682333,0.16069200000000006,-0.046588000000000074,1.055234,0.671725,-0.005267,-0.15068,0.725296,
